CVE_ID,Product,CVSS_Score,Historical_Attack_Data,Exploit_Status,Patch_Availability,Description,Severity,Timestamp
CVE-2023-42795,Google Chrome,9.7,33,No,Not Available,Real CVE affecting Google Chrome,Low,02:05.5
CVE-2023-44487,HTTP/2 Protocol,7.8,28,No,Not Available,Real CVE affecting HTTP/2 Protocol,Critical,02:05.5
CVE-2023-4911,GNU C Library (glibc),6.5,86,No,Available,Real CVE affecting GNU C Library (glibc),Critical,02:05.5
CVE-2020-5902,F5 BIG-IP,7.9,61,Yes,Not Available,Real CVE affecting F5 BIG-IP,Low,02:05.5
CVE-2021-3156,Sudo,6.1,29,No,Not Available,Real CVE affecting Sudo,Medium,02:05.5
CVE-2020-3452,Cisco ASA,9.4,19,Yes,Not Available,Real CVE affecting Cisco ASA,High,02:05.5
CVE-2020-2551,Oracle WebLogic Server,7.9,37,No,Available,Real CVE affecting Oracle WebLogic Server,Critical,02:05.5
CVE-2020-5135,SonicWall VPN,8.2,93,Yes,Available,Real CVE affecting SonicWall VPN,Low,02:05.5
CVE-2021-44228,Apache Log4j,8.3,93,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:05.5
CVE-2021-45046,Apache Log4j,5.4,37,No,Not Available,Real CVE affecting Apache Log4j,Low,02:05.5
CVE-2021-45105,Apache Log4j,7.1,81,Yes,Available,Real CVE affecting Apache Log4j,Low,02:05.5
CVE-2021-4104,Apache Log4j,5.9,56,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:05.5
CVE-2021-44832,Apache Log4j,5.7,88,Yes,Available,Real CVE affecting Apache Log4j,Medium,02:05.5
CVE-2023-22515,Atlassian Confluence,7.2,19,Yes,Available,Real CVE affecting Atlassian Confluence,High,02:05.5
CVE-2023-22518,Atlassian Confluence,8.6,59,No,Available,Real CVE affecting Atlassian Confluence,Low,02:05.5
CVE-2021-35211,SolarWinds Serv-U,6.8,50,Yes,Not Available,Real CVE affecting SolarWinds Serv-U,Medium,02:05.5
CVE-2020-14750,Oracle WebLogic Server,8.5,68,No,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:05.5
CVE-2021-38647,Azure OMI,9.7,26,Yes,Not Available,Real CVE affecting Azure OMI,Medium,02:05.5
CVE-2021-42321,Microsoft Exchange Server,6,68,No,Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.5
CVE-2022-0847,Linux Kernel,7.1,15,No,Available,Real CVE affecting Linux Kernel,Low,02:05.5
CVE-2021-26084,Atlassian Confluence,9.6,33,No,Available,Real CVE affecting Atlassian Confluence,Low,02:05.5
CVE-2021-34523,Microsoft Exchange Server,5.2,44,No,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:05.5
CVE-2020-0601,Microsoft Windows,8,87,Yes,Available,Real CVE affecting Microsoft Windows,Critical,02:05.5
CVE-2020-0796,Microsoft Windows,7.9,49,No,Available,Real CVE affecting Microsoft Windows,Medium,02:05.5
CVE-2020-1350,Microsoft Windows DNS Server,8.7,45,No,Not Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:05.5
CVE-2020-1472,Microsoft Netlogon,8.9,16,No,Not Available,Real CVE affecting Microsoft Netlogon,High,02:05.5
CVE-2020-14882,Oracle WebLogic Server,5.5,86,No,Not Available,Real CVE affecting Oracle WebLogic Server,Critical,02:05.5
CVE-2020-17087,Microsoft Windows Kernel,6.7,84,No,Available,Real CVE affecting Microsoft Windows Kernel,High,02:05.5
CVE-2021-22986,F5 BIG-IP,8.9,60,No,Not Available,Real CVE affecting F5 BIG-IP,Medium,02:05.5
CVE-2021-26855,Microsoft Exchange Server,5.8,91,Yes,Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.5
CVE-2021-21972,VMware vCenter Server,5.7,31,No,Not Available,Real CVE affecting VMware vCenter Server,High,02:05.5
CVE-2021-34473,Microsoft Exchange Server,8,14,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:05.5
CVE-2021-34527,Microsoft Windows Print Spooler,9.7,52,Yes,Not Available,Real CVE affecting Microsoft Windows Print Spooler,High,02:05.5
CVE-2021-40444,Microsoft MSHTML,8.3,52,Yes,Not Available,Real CVE affecting Microsoft MSHTML,Critical,02:05.5
CVE-2022-0185,Linux Kernel,7.6,53,Yes,Not Available,Real CVE affecting Linux Kernel,Critical,02:05.5
CVE-2022-22965,Spring Framework,7.1,56,No,Available,Real CVE affecting Spring Framework,Low,02:05.5
CVE-2022-26134,Atlassian Confluence,9.4,63,No,Available,Real CVE affecting Atlassian Confluence,Low,02:05.5
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,7.7,41,No,Not Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,Critical,02:05.5
CVE-2022-3602,OpenSSL,7.6,67,No,Not Available,Real CVE affecting OpenSSL,Medium,02:05.5
CVE-2022-40684,Fortinet FortiOS,5.1,84,No,Available,Real CVE affecting Fortinet FortiOS,Low,02:05.5
CVE-2022-47966,Zoho ManageEngine,9,52,No,Available,Real CVE affecting Zoho ManageEngine,High,02:05.5
CVE-2023-0464,OpenSSL,5.7,28,Yes,Available,Real CVE affecting OpenSSL,Medium,02:05.5
CVE-2023-23397,Microsoft Outlook,5.9,75,No,Available,Real CVE affecting Microsoft Outlook,Critical,02:05.5
CVE-2023-27350,PaperCut NG/MF,5.4,12,Yes,Not Available,Real CVE affecting PaperCut NG/MF,Low,02:05.5
CVE-2023-28252,Microsoft Windows Common Log File System,6.5,45,No,Available,Real CVE affecting Microsoft Windows Common Log File System,Low,02:05.5
CVE-2023-2868,Barracuda ESG,8.9,54,No,Not Available,Real CVE affecting Barracuda ESG,Low,02:05.5
CVE-2023-3519,Citrix NetScaler ADC,8,50,No,Available,Real CVE affecting Citrix NetScaler ADC,Critical,02:05.5
CVE-2023-36884,Microsoft Office,7.9,73,No,Available,Real CVE affecting Microsoft Office,Critical,02:05.5
CVE-2023-40044,Progress MOVEit Transfer,6.3,27,No,Available,Real CVE affecting Progress MOVEit Transfer,High,02:05.5
CVE-2023-42793,JetBrains TeamCity,8.9,66,No,Available,Real CVE affecting JetBrains TeamCity,Low,02:05.5
CVE-2023-42795,Google Chrome,5.3,75,No,Available,Real CVE affecting Google Chrome,High,02:05.5
CVE-2023-44487,HTTP/2 Protocol,7.6,93,No,Available,Real CVE affecting HTTP/2 Protocol,Critical,02:05.5
CVE-2023-4911,GNU C Library (glibc),6.2,43,No,Not Available,Real CVE affecting GNU C Library (glibc),Low,02:05.5
CVE-2020-5902,F5 BIG-IP,8,94,Yes,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:05.5
CVE-2021-3156,Sudo,7.7,93,No,Available,Real CVE affecting Sudo,Critical,02:05.5
CVE-2020-3452,Cisco ASA,6.6,13,Yes,Available,Real CVE affecting Cisco ASA,Low,02:05.5
CVE-2020-2551,Oracle WebLogic Server,7.3,48,No,Available,Real CVE affecting Oracle WebLogic Server,High,02:05.5
CVE-2020-5135,SonicWall VPN,8.5,75,No,Available,Real CVE affecting SonicWall VPN,Low,02:05.5
CVE-2021-44228,Apache Log4j,8.7,65,Yes,Available,Real CVE affecting Apache Log4j,Medium,02:05.5
CVE-2021-45046,Apache Log4j,9.8,53,No,Not Available,Real CVE affecting Apache Log4j,High,02:05.5
CVE-2021-45105,Apache Log4j,7.7,87,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:05.5
CVE-2021-4104,Apache Log4j,8.2,53,Yes,Not Available,Real CVE affecting Apache Log4j,Low,02:05.5
CVE-2021-44832,Apache Log4j,7.9,34,Yes,Available,Real CVE affecting Apache Log4j,Low,02:05.5
CVE-2023-22515,Atlassian Confluence,6.6,75,Yes,Available,Real CVE affecting Atlassian Confluence,Medium,02:05.5
CVE-2023-22518,Atlassian Confluence,7.1,61,No,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:05.5
CVE-2021-35211,SolarWinds Serv-U,8.3,12,Yes,Not Available,Real CVE affecting SolarWinds Serv-U,Medium,02:05.5
CVE-2020-14750,Oracle WebLogic Server,5.6,12,No,Not Available,Real CVE affecting Oracle WebLogic Server,Critical,02:05.5
CVE-2021-38647,Azure OMI,7.7,44,Yes,Not Available,Real CVE affecting Azure OMI,Low,02:05.5
CVE-2021-42321,Microsoft Exchange Server,6.5,86,No,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:05.5
CVE-2022-0847,Linux Kernel,5.5,76,Yes,Not Available,Real CVE affecting Linux Kernel,Medium,02:05.5
CVE-2021-26084,Atlassian Confluence,9.8,87,No,Available,Real CVE affecting Atlassian Confluence,Medium,02:05.5
CVE-2021-34523,Microsoft Exchange Server,9,38,No,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.5
CVE-2020-0601,Microsoft Windows,5.4,71,Yes,Not Available,Real CVE affecting Microsoft Windows,Critical,02:05.5
CVE-2020-0796,Microsoft Windows,8.4,84,No,Available,Real CVE affecting Microsoft Windows,High,02:05.5
CVE-2020-1350,Microsoft Windows DNS Server,9.3,60,No,Available,Real CVE affecting Microsoft Windows DNS Server,High,02:05.5
CVE-2020-1472,Microsoft Netlogon,9.7,31,Yes,Not Available,Real CVE affecting Microsoft Netlogon,High,02:05.5
CVE-2020-14882,Oracle WebLogic Server,7.1,18,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,High,02:05.5
CVE-2020-17087,Microsoft Windows Kernel,9.4,73,Yes,Not Available,Real CVE affecting Microsoft Windows Kernel,Critical,02:05.5
CVE-2021-22986,F5 BIG-IP,9.3,24,Yes,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:05.5
CVE-2021-26855,Microsoft Exchange Server,5.2,73,Yes,Available,Real CVE affecting Microsoft Exchange Server,Critical,02:05.5
CVE-2021-21972,VMware vCenter Server,8.8,79,No,Not Available,Real CVE affecting VMware vCenter Server,High,02:05.5
CVE-2021-34473,Microsoft Exchange Server,9.1,52,No,Available,Real CVE affecting Microsoft Exchange Server,High,02:05.5
CVE-2021-34527,Microsoft Windows Print Spooler,5.8,29,No,Available,Real CVE affecting Microsoft Windows Print Spooler,Critical,02:05.5
CVE-2021-40444,Microsoft MSHTML,9.7,46,No,Not Available,Real CVE affecting Microsoft MSHTML,Critical,02:05.5
CVE-2022-0185,Linux Kernel,7.9,85,Yes,Available,Real CVE affecting Linux Kernel,High,02:05.5
CVE-2022-22965,Spring Framework,5.3,89,No,Not Available,Real CVE affecting Spring Framework,Medium,02:05.5
CVE-2022-26134,Atlassian Confluence,5.4,78,Yes,Available,Real CVE affecting Atlassian Confluence,High,02:05.5
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,9.6,55,No,Not Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,High,02:05.5
CVE-2022-3602,OpenSSL,8.1,78,Yes,Available,Real CVE affecting OpenSSL,High,02:05.5
CVE-2022-40684,Fortinet FortiOS,8.1,47,Yes,Available,Real CVE affecting Fortinet FortiOS,Critical,02:05.5
CVE-2022-47966,Zoho ManageEngine,6.3,79,Yes,Available,Real CVE affecting Zoho ManageEngine,Medium,02:05.5
CVE-2023-0464,OpenSSL,6,63,No,Not Available,Real CVE affecting OpenSSL,Low,02:05.5
CVE-2023-23397,Microsoft Outlook,8.1,83,No,Available,Real CVE affecting Microsoft Outlook,Low,02:05.5
CVE-2023-27350,PaperCut NG/MF,9.8,69,Yes,Not Available,Real CVE affecting PaperCut NG/MF,High,02:05.5
CVE-2023-28252,Microsoft Windows Common Log File System,9.9,86,Yes,Not Available,Real CVE affecting Microsoft Windows Common Log File System,Low,02:05.5
CVE-2023-2868,Barracuda ESG,7,20,No,Not Available,Real CVE affecting Barracuda ESG,Critical,02:05.5
CVE-2023-3519,Citrix NetScaler ADC,6.8,55,Yes,Not Available,Real CVE affecting Citrix NetScaler ADC,Medium,02:05.5
CVE-2023-36884,Microsoft Office,9.5,54,No,Not Available,Real CVE affecting Microsoft Office,High,02:05.5
CVE-2023-40044,Progress MOVEit Transfer,9.5,35,No,Available,Real CVE affecting Progress MOVEit Transfer,Critical,02:05.5
CVE-2023-42793,JetBrains TeamCity,8.6,22,Yes,Not Available,Real CVE affecting JetBrains TeamCity,Low,02:05.5
CVE-2023-42795,Google Chrome,6.8,37,Yes,Not Available,Real CVE affecting Google Chrome,Critical,02:05.5
CVE-2023-44487,HTTP/2 Protocol,7.1,86,No,Not Available,Real CVE affecting HTTP/2 Protocol,Low,02:05.5
CVE-2023-4911,GNU C Library (glibc),7.4,48,No,Not Available,Real CVE affecting GNU C Library (glibc),Medium,02:05.5
CVE-2020-5902,F5 BIG-IP,9.8,77,No,Not Available,Real CVE affecting F5 BIG-IP,Low,02:05.5
CVE-2021-3156,Sudo,6.8,34,No,Not Available,Real CVE affecting Sudo,Low,02:05.5
CVE-2020-3452,Cisco ASA,7.4,46,Yes,Not Available,Real CVE affecting Cisco ASA,Critical,02:05.5
CVE-2020-2551,Oracle WebLogic Server,8,46,No,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:05.5
CVE-2020-5135,SonicWall VPN,5.3,47,No,Not Available,Real CVE affecting SonicWall VPN,Critical,02:05.5
CVE-2021-44228,Apache Log4j,5.7,49,No,Available,Real CVE affecting Apache Log4j,Medium,02:05.5
CVE-2021-45046,Apache Log4j,5.6,34,No,Available,Real CVE affecting Apache Log4j,Low,02:05.5
CVE-2021-45105,Apache Log4j,8.1,45,Yes,Available,Real CVE affecting Apache Log4j,Critical,02:05.5
CVE-2021-4104,Apache Log4j,6.7,23,No,Available,Real CVE affecting Apache Log4j,Medium,02:05.5
CVE-2021-44832,Apache Log4j,6.8,21,No,Available,Real CVE affecting Apache Log4j,High,02:05.5
CVE-2023-22515,Atlassian Confluence,9.6,88,Yes,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:05.5
CVE-2023-22518,Atlassian Confluence,9.7,60,Yes,Not Available,Real CVE affecting Atlassian Confluence,Low,02:05.5
CVE-2021-35211,SolarWinds Serv-U,8.6,45,No,Available,Real CVE affecting SolarWinds Serv-U,Low,02:05.5
CVE-2020-14750,Oracle WebLogic Server,7.9,54,Yes,Available,Real CVE affecting Oracle WebLogic Server,Low,02:05.5
CVE-2021-38647,Azure OMI,8.3,21,Yes,Not Available,Real CVE affecting Azure OMI,Medium,02:05.5
CVE-2021-42321,Microsoft Exchange Server,7,80,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.5
CVE-2022-0847,Linux Kernel,7.2,23,No,Not Available,Real CVE affecting Linux Kernel,Low,02:05.5
CVE-2021-26084,Atlassian Confluence,9.6,68,Yes,Not Available,Real CVE affecting Atlassian Confluence,Low,02:05.5
CVE-2021-34523,Microsoft Exchange Server,6.7,62,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Medium,02:05.5
CVE-2020-0601,Microsoft Windows,6.5,88,No,Not Available,Real CVE affecting Microsoft Windows,Medium,02:05.5
CVE-2020-0796,Microsoft Windows,9.1,21,Yes,Available,Real CVE affecting Microsoft Windows,Medium,02:05.5
CVE-2020-1350,Microsoft Windows DNS Server,9.5,83,Yes,Available,Real CVE affecting Microsoft Windows DNS Server,High,02:05.5
CVE-2020-1472,Microsoft Netlogon,5.5,14,Yes,Available,Real CVE affecting Microsoft Netlogon,Medium,02:05.5
CVE-2020-14882,Oracle WebLogic Server,6.4,55,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:05.5
CVE-2020-17087,Microsoft Windows Kernel,8,21,Yes,Available,Real CVE affecting Microsoft Windows Kernel,Critical,02:05.5
CVE-2021-22986,F5 BIG-IP,6.8,45,No,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:05.5
CVE-2021-26855,Microsoft Exchange Server,5.5,46,Yes,Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.5
CVE-2021-21972,VMware vCenter Server,9.6,42,Yes,Available,Real CVE affecting VMware vCenter Server,Critical,02:05.5
CVE-2021-34473,Microsoft Exchange Server,5.9,53,No,Available,Real CVE affecting Microsoft Exchange Server,High,02:05.5
CVE-2021-34527,Microsoft Windows Print Spooler,6.2,87,No,Not Available,Real CVE affecting Microsoft Windows Print Spooler,Medium,02:05.5
CVE-2021-40444,Microsoft MSHTML,6.5,93,Yes,Not Available,Real CVE affecting Microsoft MSHTML,Medium,02:05.5
CVE-2022-0185,Linux Kernel,7.7,49,Yes,Not Available,Real CVE affecting Linux Kernel,High,02:05.5
CVE-2022-22965,Spring Framework,6.8,15,Yes,Not Available,Real CVE affecting Spring Framework,Medium,02:05.5
CVE-2022-26134,Atlassian Confluence,6.7,53,No,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:05.5
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,5.7,39,Yes,Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,Critical,02:05.5
CVE-2022-3602,OpenSSL,6.2,56,Yes,Not Available,Real CVE affecting OpenSSL,Critical,02:05.5
CVE-2022-40684,Fortinet FortiOS,6.5,10,Yes,Not Available,Real CVE affecting Fortinet FortiOS,Low,02:05.5
CVE-2022-47966,Zoho ManageEngine,9.2,28,Yes,Not Available,Real CVE affecting Zoho ManageEngine,Low,02:05.5
CVE-2023-0464,OpenSSL,6.5,91,Yes,Available,Real CVE affecting OpenSSL,Low,02:05.5
CVE-2023-23397,Microsoft Outlook,6.5,89,No,Not Available,Real CVE affecting Microsoft Outlook,Medium,02:05.5
CVE-2023-27350,PaperCut NG/MF,6.5,28,Yes,Available,Real CVE affecting PaperCut NG/MF,Low,02:05.5
CVE-2023-28252,Microsoft Windows Common Log File System,5.1,68,No,Available,Real CVE affecting Microsoft Windows Common Log File System,Critical,02:05.5
CVE-2023-2868,Barracuda ESG,7.5,91,No,Available,Real CVE affecting Barracuda ESG,Critical,02:05.5
CVE-2023-3519,Citrix NetScaler ADC,9,91,No,Available,Real CVE affecting Citrix NetScaler ADC,Low,02:05.5
CVE-2023-36884,Microsoft Office,8.7,32,Yes,Not Available,Real CVE affecting Microsoft Office,Low,02:05.6
CVE-2023-40044,Progress MOVEit Transfer,8.6,46,No,Available,Real CVE affecting Progress MOVEit Transfer,High,02:05.6
CVE-2023-42793,JetBrains TeamCity,7.6,67,Yes,Available,Real CVE affecting JetBrains TeamCity,High,02:05.6
CVE-2023-42795,Google Chrome,8,29,No,Not Available,Real CVE affecting Google Chrome,Critical,02:05.6
CVE-2023-44487,HTTP/2 Protocol,6.6,81,No,Not Available,Real CVE affecting HTTP/2 Protocol,Medium,02:05.6
CVE-2023-4911,GNU C Library (glibc),8.5,87,Yes,Available,Real CVE affecting GNU C Library (glibc),Low,02:05.6
CVE-2020-5902,F5 BIG-IP,7.9,14,No,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:05.6
CVE-2021-3156,Sudo,9.3,73,No,Not Available,Real CVE affecting Sudo,Medium,02:05.6
CVE-2020-3452,Cisco ASA,9.3,72,No,Available,Real CVE affecting Cisco ASA,Medium,02:05.6
CVE-2020-2551,Oracle WebLogic Server,9.7,64,No,Not Available,Real CVE affecting Oracle WebLogic Server,Critical,02:05.6
CVE-2020-5135,SonicWall VPN,6.9,28,No,Not Available,Real CVE affecting SonicWall VPN,High,02:05.6
CVE-2021-44228,Apache Log4j,9.8,19,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:05.6
CVE-2021-45046,Apache Log4j,6.7,76,Yes,Not Available,Real CVE affecting Apache Log4j,Low,02:05.6
CVE-2021-45105,Apache Log4j,5.5,58,No,Not Available,Real CVE affecting Apache Log4j,Low,02:05.6
CVE-2021-4104,Apache Log4j,8.4,41,No,Not Available,Real CVE affecting Apache Log4j,High,02:05.6
CVE-2021-44832,Apache Log4j,8,59,No,Available,Real CVE affecting Apache Log4j,Critical,02:05.6
CVE-2023-22515,Atlassian Confluence,7.7,78,No,Available,Real CVE affecting Atlassian Confluence,High,02:05.6
CVE-2023-22518,Atlassian Confluence,8.5,49,Yes,Available,Real CVE affecting Atlassian Confluence,High,02:05.6
CVE-2021-35211,SolarWinds Serv-U,6.9,84,Yes,Available,Real CVE affecting SolarWinds Serv-U,Low,02:05.6
CVE-2020-14750,Oracle WebLogic Server,7.7,49,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,High,02:05.6
CVE-2021-38647,Azure OMI,9.2,91,No,Available,Real CVE affecting Azure OMI,Critical,02:05.6
CVE-2021-42321,Microsoft Exchange Server,9.3,33,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.6
CVE-2022-0847,Linux Kernel,9.2,89,Yes,Not Available,Real CVE affecting Linux Kernel,High,02:05.6
CVE-2021-26084,Atlassian Confluence,7,82,No,Available,Real CVE affecting Atlassian Confluence,High,02:05.6
CVE-2021-34523,Microsoft Exchange Server,9.1,43,No,Not Available,Real CVE affecting Microsoft Exchange Server,Critical,02:05.6
CVE-2020-0601,Microsoft Windows,6.4,38,No,Not Available,Real CVE affecting Microsoft Windows,Low,02:05.6
CVE-2020-0796,Microsoft Windows,6.1,21,No,Not Available,Real CVE affecting Microsoft Windows,High,02:05.6
CVE-2020-1350,Microsoft Windows DNS Server,7.7,73,No,Not Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:05.6
CVE-2020-1472,Microsoft Netlogon,7.4,76,Yes,Available,Real CVE affecting Microsoft Netlogon,Medium,02:05.6
CVE-2020-14882,Oracle WebLogic Server,9.3,38,No,Available,Real CVE affecting Oracle WebLogic Server,Critical,02:05.6
CVE-2020-17087,Microsoft Windows Kernel,9.5,92,Yes,Available,Real CVE affecting Microsoft Windows Kernel,Medium,02:05.6
CVE-2021-22986,F5 BIG-IP,9,30,No,Not Available,Real CVE affecting F5 BIG-IP,High,02:05.6
CVE-2021-26855,Microsoft Exchange Server,7.8,11,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Critical,02:05.6
CVE-2021-21972,VMware vCenter Server,9.6,91,No,Not Available,Real CVE affecting VMware vCenter Server,Low,02:05.6
CVE-2021-34473,Microsoft Exchange Server,5.3,27,Yes,Available,Real CVE affecting Microsoft Exchange Server,Critical,02:05.6
CVE-2021-34527,Microsoft Windows Print Spooler,9.3,53,Yes,Not Available,Real CVE affecting Microsoft Windows Print Spooler,Low,02:05.6
CVE-2021-40444,Microsoft MSHTML,9,40,Yes,Available,Real CVE affecting Microsoft MSHTML,Medium,02:05.6
CVE-2022-0185,Linux Kernel,7.8,31,Yes,Available,Real CVE affecting Linux Kernel,High,02:05.6
